,Unnamed: 0,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old
613,4,2021-04-26-US-SVL-1,Mi8,1303513077000,1,2,GPS_L1,1303513076928278462,-1174675.412,-16414926.574000001,21495027.786999997,2435.834,849.565,811.576,-179631.579,0.001,21636142.81,5.396,0.0,4.131,2.911,21636147.86897462,G2,1303513078000
614,5,2021-04-26-US-SVL-1,Mi8,1303513077000,1,12,GPS_L1,1303513076933116951,-9963887.714,-20089248.722,14094138.009000001,147.47,-1827.9620000000002,-2442.715,-9939.573,-0.002,20185600.3,5.396,0.0,3.7680000000000002,2.506,20185599.142955974,G12,1303513078000
615,6,2021-04-26-US-SVL-1,Mi8,1303513077000,1,24,GPS_L1,1303513076918328330,-18991207.671,-15671847.483,-10701228.35,1326.888,208.926,-2684.198,11470.428,0.01,24619117.34,14.99,0.0,10.552,10.475,24619093.095501162,G24,1303513078000
616,0,2021-04-26-US-SVL-1,Mi8,1303513078000,1,5,GPS_L1,1303513077925114186,-4921248.58,-25912775.633,-2274750.383,275.04400000000004,-309.556,3158.3259999999996,-12052.345,-0.001,22584768.89,6.595,0.0,6.687,4.726,22584773.33426695,G5,1303513079000
617,1,2021-04-26-US-SVL-1,Mi8,1303513078000,1,19,GPS_L1,1303513077915998974,19153351.802,-16518738.205999998,7635321.552,988.388,-299.66900000000004,-3025.671,-2308.433,0.001,25317440.700999998,15.589,0.0,9.897,36.658,25317424.536824886,G19,1303513079000
618,2,2021-04-26-US-SVL-1,Mi8,1303513078000,1,25,GPS_L1,1303513077930859328,-15024623.319,-7241832.627,20466478.860999998,-161.681,-2648.763,-1015.8639999999999,37815.79,0.002,20862418.648,5.696000000000001,0.0,4.312,2.9930000000000003,20862403.584272943,G25,1303513079000
619,3,2021-04-26-US-SVL-1,Mi8,1303513078000,1,29,GPS_L1,1303513077923659388,-21861824.599,1509547.51,14990261.822999999,1555.797,-1110.887,2368.757,-101008.37800000001,-0.002,23020906.358000003,4.497,0.0,6.815,5.166,23020876.29703402,G29,1303513079000
620,4,2021-04-26-US-SVL-1,Mi8,1303513078000,1,2,GPS_L1,1303513077928277264,-1172239.51,-16414077.067,21495839.145,2435.976,849.452,811.1439999999999,-179631.579,0.001,21636501.961,4.497,0.0,4.131,2.911,21636507.01997462,G2,1303513079000
621,5,2021-04-26-US-SVL-1,Mi8,1303513078000,1,12,GPS_L1,1303513077933116489,-9963740.297,-20091076.531,14091695.144000001,147.364,-1827.6589999999999,-2443.0170000000003,-9939.575,-0.002,20185738.804,4.797,0.0,3.7680000000000002,2.506,20185737.644955974,G12,1303513079000
622,0,2021-04-26-US-SVL-1,Mi8,1303513079000,1,5,GPS_L1,1303513078925116150,-4920973.518,-25913085.0,-2271592.026,275.078,-309.177,3158.375,-12052.345,-0.001,22584180.097,6.296,0.0,6.686,4.725,22584184.54326694,G5,1303513080000
623,1,2021-04-26-US-SVL-1,Mi8,1303513079000,1,25,GPS_L1,1303513078930860472,-15024785.070999999,-7244481.322000001,20465462.774,-161.822,-2648.6209999999996,-1016.307,37815.792,0.002,20862075.686,6.895,0.0,4.311,2.9930000000000003,20862060.625272945,G25,1303513080000
624,2,2021-04-26-US-SVL-1,Mi8,1303513079000,1,29,GPS_L1,1303513078923660857,-21860268.706,1508436.495,14992630.424,1555.985,-1111.138,2368.438,-101008.38,-0.002,23020465.963000003,4.197,0.0,6.814,5.166,23020435.90103402,G29,1303513080000
625,3,2021-04-26-US-SVL-1,Mi8,1303513079000,1,31,GPS_L1,1303513078916564777,-9684563.541000001,12132071.263,21506333.891,-2456.8779999999997,-1230.01,-365.42,-34150.71,-0.001,25147817.228,6.296,0.0,9.312000000000001,21.85,25147781.331757177,G31,1303513080000
626,4,2021-04-26-US-SVL-1,Mi8,1303513079000,1,2,GPS_L1,1303513078928276057,-1169803.466,-16413227.672,21496650.071999997,2436.117,849.3389999999999,810.712,-179631.578,0.001,21636863.811,3.5980000000000003,0.0,4.131,2.911,21636868.87097462,G2,1303513080000
627,5,2021-04-26-US-SVL-1,Mi8,1303513079000,1,6,GPS_L1,1303513078921604585,11843164.134000001,-10275331.037,21509794.8,2437.5170000000003,1182.8519999999999,-773.357,3126.2470000000003,0.001,23636920.8,9.593,0.0,6.912000000000001,6.7379999999999995,23636927.048689097,G6,1303513080000
628,6,2021-04-26-US-SVL-1,Mi8,1303513079000,1,12,GPS_L1,1303513078933116038,-9963592.986,-20092904.037,14089251.976,147.25799999999998,-1827.356,-2443.32,-9939.577,-0.002,20185874.01,5.096,0.0,3.7680000000000002,2.506,20185872.848955978,G12,1303513080000
629,7,2021-04-26-US-SVL-1,Mi8,1303513079000,1,24,GPS_L1,1303513078918324352,-18988553.258,-15671429.539,-10706596.294,1327.53,209.018,-2683.757,11470.447,0.01,24620309.914,8.394,0.0,10.555,10.484000000000002,24620285.67650116,G24,1303513080000
630,0,2021-04-26-US-SVL-1,Mi8,1303513080000,1,5,GPS_L1,1303513079925118076,-4920698.422,-25913393.988,-2268433.622,275.113,-308.798,3158.423,-12052.346000000001,-0.001,22583602.696999997,8.094,0.0,6.685,4.724,22583607.14426694,G5,1303513081000
631,1,2021-04-26-US-SVL-1,Mi8,1303513080000,1,25,GPS_L1,1303513079930861607,-15024946.964000002,-7247129.876,20464446.244000003,-161.963,-2648.4790000000003,-1016.75,37815.793,0.002,20861735.421,12.290999999999999,0.0,4.311,2.992,20861720.36227294,G25,1303513081000
632,2,2021-04-26-US-SVL-1,Mi8,1303513080000,1,29,GPS_L1,1303513079923662311,-21858712.625,1507325.23,14994998.705999998,1556.172,-1111.389,2368.118,-101008.382,-0.002,23020030.065,4.197,0.0,6.813,5.165,23020000.003034018,G29,1303513081000
633,3,2021-04-26-US-SVL-1,Mi8,1303513080000,1,31,GPS_L1,1303513079916566030,-9687020.434,12130841.332999999,21505968.24,-2456.902,-1229.847,-365.88,-34150.711,-0.001,25147441.588000003,4.197,0.0,9.312000000000001,21.838,25147405.702757176,G31,1303513081000
634,4,2021-04-26-US-SVL-1,Mi8,1303513080000,1,2,GPS_L1,1303513079928274860,-1167367.281,-16412378.390999999,21497460.566999998,2436.258,849.2260000000001,810.28,-179631.577,0.001,21637222.661999997,3.5980000000000003,0.0,4.131,2.911,21637227.722974617,G2,1303513081000
635,5,2021-04-26-US-SVL-1,Mi8,1303513080000,1,6,GPS_L1,1303513079921602433,11845601.638,-10274148.284,21509021.218000002,2437.502,1182.6589999999999,-773.811,3126.248,0.001,23637565.954,12.591,0.0,6.912999999999999,6.74,23637572.200689096,G6,1303513081000
636,6,2021-04-26-US-SVL-1,Mi8,1303513080000,1,12,GPS_L1,1303513079933115573,-9963445.781,-20094731.241,14086808.506,147.153,-1827.0539999999999,-2443.6220000000003,-9939.579,-0.002,20186013.414,4.497,0.0,3.7680000000000002,2.506,20186012.250955977,G12,1303513081000
637,7,2021-04-26-US-SVL-1,Mi8,1303513080000,1,24,GPS_L1,1303513079918322277,-18987225.571,-15671220.498,-10709279.935,1327.85,209.06400000000002,-2683.5359999999996,11470.456,0.01,24620931.983000003,8.094,0.0,10.557,10.489,24620907.747501165,G24,1303513081000
638,0,2021-04-26-US-SVL-1,Mi8,1303513081000,1,5,GPS_L1,1303513080925120036,-4920423.291,-25913702.598,-2265275.167,275.147,-308.41900000000004,3158.472,-12052.347,-0.001,22583015.104000002,11.692,0.0,6.684,4.723,22583019.552266944,G5,1303513082000
639,1,2021-04-26-US-SVL-1,Mi8,1303513081000,1,25,GPS_L1,1303513080930862739,-15025108.997000001,-7249778.2870000005,20463429.27,-162.10299999999998,-2648.337,-1017.194,37815.795,0.002,20861396.055999998,13.190999999999999,0.0,4.311,2.992,20861380.999272946,G25,1303513082000
640,2,2021-04-26-US-SVL-1,Mi8,1303513081000,1,29,GPS_L1,1303513080923663759,-21857156.358000003,1506213.7140000002,14997366.668,1556.359,-1111.64,2367.799,-101008.384,-0.002,23019595.965,4.197,0.0,6.812,5.164,23019565.90303402,G29,1303513082000
641,3,2021-04-26-US-SVL-1,Mi8,1303513081000,1,31,GPS_L1,1303513080916567313,-9689477.35,12129611.567,21505602.13,-2456.926,-1229.683,-366.339,-34150.711,-0.001,25147056.955,4.797,0.0,9.312000000000001,21.826,25147021.081757177,G31,1303513082000
642,4,2021-04-26-US-SVL-1,Mi8,1303513081000,1,2,GPS_L1,1303513080928273654,-1164930.955,-16411529.223,21498270.63,2436.399,849.113,809.8480000000001,-179631.576,0.001,21637584.211999997,3.5980000000000003,0.0,4.132,2.912,21637589.27197462,G2,1303513082000
643,5,2021-04-26-US-SVL-1,Mi8,1303513081000,1,6,GPS_L1,1303513080921600349,11848039.127,-10272965.724,21508247.180999998,2437.487,1182.4660000000001,-774.2660000000001,3126.2490000000003,0.001,23638190.721,14.09,0.0,6.914,6.742000000000001,23638196.965689104,G6,1303513082000
644,6,2021-04-26-US-SVL-1,Mi8,1303513081000,1,12,GPS_L1,1303513080933115114,-9963298.682,-20096558.141,14084364.734000001,147.047,-1826.751,-2443.924,-9939.58,-0.002,20186151.018,4.497,0.0,3.7680000000000002,2.506,20186149.853955977,G12,1303513082000
645,7,2021-04-26-US-SVL-1,Mi8,1303513081000,1,24,GPS_L1,1303513080918320200,-18985897.563,-15671011.412,-10711963.355,1328.171,209.11,-2683.315,11470.466,0.01,24621554.652,15.889000000000001,0.0,10.558,10.493,24621530.421501163,G24,1303513082000
646,0,2021-04-26-US-SVL-1,Mi8,1303513082000,1,5,GPS_L1,1303513081925122001,-4920148.126,-25914010.828,-2262116.665,275.182,-308.041,3158.5209999999997,-12052.348,-0.001,22582426.012,10.493,0.0,6.683,4.7219999999999995,22582430.461266942,G5,1303513083000
647,1,2021-04-26-US-SVL-1,Mi8,1303513082000,1,25,GPS_L1,1303513081930863874,-15025271.172,-7252426.556,20462411.853,-162.244,-2648.195,-1017.637,37815.796,0.002,20861055.792,8.693999999999999,0.0,4.31,2.992,20861040.73727294,G25,1303513083000
648,2,2021-04-26-US-SVL-1,Mi8,1303513082000,1,29,GPS_L1,1303513081923665207,-21855599.903,1505101.946,14999734.31,1556.546,-1111.891,2367.48,-101008.386,-0.002,23019161.866,3.5980000000000003,0.0,6.811,5.162999999999999,23019131.804034017,G29,1303513083000
649,3,2021-04-26-US-SVL-1,Mi8,1303513082000,1,31,GPS_L1,1303513081916568569,-9691934.291000001,12128381.964000002,21505235.56,-2456.949,-1229.519,-366.79900000000004,-34150.712,-0.001,25146680.415,6.895,0.0,9.312000000000001,21.814,25146644.552757178,G31,1303513083000
650,4,2021-04-26-US-SVL-1,Mi8,1303513082000,1,2,GPS_L1,1303513081928272447,-1162494.488,-16410680.167000001,21499080.261,2436.54,849.0010000000001,809.416,-179631.575,0.001,21637946.062,3.5980000000000003,0.0,4.132,2.912,21637951.12297462,G2,1303513083000
651,5,2021-04-26-US-SVL-1,Mi8,1303513082000,1,6,GPS_L1,1303513081921598303,11850476.602,-10271783.357,21507472.689,2437.472,1182.2730000000001,-774.721,3126.25,0.001,23638804.096,8.693999999999999,0.0,6.914,6.744,23638810.3396891,G6,1303513083000
652,6,2021-04-26-US-SVL-1,Mi8,1303513082000,1,12,GPS_L1,1303513081933114657,-9963151.688,-20098384.739,14081920.66,146.941,-1826.4479999999999,-2444.226,-9939.582,-0.002,20186288.024,4.797,0.0,3.7680000000000002,2.506,20186286.857955974,G12,1303513083000
653,7,2021-04-26-US-SVL-1,Mi8,1303513082000,1,24,GPS_L1,1303513081918318123,-18984569.235,-15670802.279000001,-10714646.555,1328.491,209.15599999999998,-2683.095,11470.475,0.01,24622177.321,17.988,0.0,10.56,10.497,24622153.09350116,G24,1303513083000
654,0,2021-04-26-US-SVL-1,Mi8,1303513083000,1,5,GPS_L1,1303513082925123964,-4919872.926,-25914318.68,-2258958.113,275.217,-307.66200000000003,3158.5690000000004,-12052.348,-0.001,22581837.519,9.892999999999999,0.0,6.682,4.721,22581841.970266946,G5,1303513084000
655,1,2021-04-26-US-SVL-1,Mi8,1303513083000,1,25,GPS_L1,1303513082930865004,-15025433.487,-7255074.682,20461393.993,-162.385,-2648.053,-1018.08,37815.797999999995,0.002,20860717.026,10.793,0.0,4.31,2.992,20860701.973272946,G25,1303513084000
656,2,2021-04-26-US-SVL-1,Mi8,1303513083000,1,29,GPS_L1,1303513082923666634,-21854043.261,1503989.928,15002101.634000001,1556.733,-1112.142,2367.16,-101008.388,-0.002,23018734.062,3.298,0.0,6.811,5.162000000000001,23018703.99903402,G29,1303513084000
657,3,2021-04-26-US-SVL-1,Mi8,1303513083000,1,31,GPS_L1,1303513082916569832,-9694391.255,12127152.525,21504868.531,-2456.973,-1229.355,-367.25800000000004,-34150.712999999996,-0.001,25146301.778,12.591,0.0,9.311,21.802,25146265.927757178,G31,1303513084000
658,4,2021-04-26-US-SVL-1,Mi8,1303513083000,1,2,GPS_L1,1303513082928271247,-1160057.881,-16409831.225,21499889.46,2436.681,848.888,808.985,-179631.574,0.001,21638305.813,3.298,0.0,4.132,2.912,21638310.87497462,G2,1303513084000
659,5,2021-04-26-US-SVL-1,Mi8,1303513083000,1,6,GPS_L1,1303513082921596219,11852914.062,-10270601.183,21506697.743,2437.4570000000003,1182.08,-775.175,3126.2509999999997,0.001,23639428.864,8.394,0.0,6.915,6.746,23639435.105689097,G6,1303513084000
660,6,2021-04-26-US-SVL-1,Mi8,1303513083000,1,12,GPS_L1,1303513082933114194,-9963004.8,-20100211.034,14079476.283,146.836,-1826.145,-2444.528,-9939.584,-0.002,20186426.827999998,3.5980000000000003,0.0,3.7680000000000002,2.506,20186425.659955982,G12,1303513084000
661,7,2021-04-26-US-SVL-1,Mi8,1303513083000,1,24,GPS_L1,1303513082918316049,-18983240.586,-15670593.101,-10717329.534,1328.8120000000001,209.201,-2682.8740000000003,11470.485,0.01,24622799.091,18.287,0.0,10.561,10.502,24622774.867501162,G24,1303513084000
662,0,2021-04-26-US-SVL-1,Mi8,1303513084000,1,5,GPS_L1,1303513083925125912,-4919597.692,-25914626.153,-2255799.5130000003,275.251,-307.283,3158.618,-12052.348999999998,-0.001,22581253.523000002,9.892999999999999,0.0,6.681,4.72,22581257.975266945,G5,1303513085000
663,1,2021-04-26-US-SVL-1,Mi8,1303513084000,1,25,GPS_L1,1303513083930866158,-15025595.943,-7257722.667,20460375.69,-162.526,-2647.9109999999996,-1018.523,37815.799,0.002,20860371.066,5.696000000000001,0.0,4.309,2.991,20860356.016272943,G25,1303513085000
664,2,2021-04-26-US-SVL-1,Mi8,1303513084000,1,29,GPS_L1,1303513083923668101,-21852486.431999996,1502877.658,15004468.638,1556.92,-1112.394,2366.84,-101008.39,-0.002,23018294.266,3.5980000000000003,0.0,6.81,5.1610000000000005,23018264.20303402,G29,1303513085000
665,3,2021-04-26-US-SVL-1,Mi8,1303513084000,1,31,GPS_L1,1303513083916571102,-9696848.242999999,12125923.25,21504501.043,-2456.9970000000003,-1229.192,-367.717,-34150.714,-0.001,25145921.040999997,9.593,0.0,9.311,21.79,25145885.201757178,G31,1303513085000
666,4,2021-04-26-US-SVL-1,Mi8,1303513084000,1,2,GPS_L1,1303513083928270056,-1157621.132,-16408982.395,21500698.226999998,2436.822,848.775,808.553,-179631.573,0.001,21638662.865,3.5980000000000003,0.0,4.132,2.912,21638667.92797462,G2,1303513085000
667,5,2021-04-26-US-SVL-1,Mi8,1303513084000,1,6,GPS_L1,1303513083921594127,11855351.506,-10269419.202,21505922.341999996,2437.442,1181.887,-775.63,3126.2529999999997,0.001,23640056.03,12.591,0.0,6.915,6.747000000000001,23640062.272689097,G6,1303513085000
668,6,2021-04-26-US-SVL-1,Mi8,1303513084000,1,12,GPS_L1,1303513083933113734,-9962858.018,-20102037.027,14077031.604,146.73,-1825.842,-2444.83,-9939.586,-0.002,20186564.732,3.897,0.0,3.7680000000000002,2.506,20186563.561955977,G12,1303513085000
669,7,2021-04-26-US-SVL-1,Mi8,1303513084000,1,24,GPS_L1,1303513083918314054,-18981911.617,-15670383.877999999,-10720012.292000001,1329.132,209.247,-2682.653,11470.493999999999,0.01,24623397.176999997,15.289000000000001,0.0,10.562999999999999,10.505999999999998,24623372.956501164,G24,1303513085000
670,0,2021-04-26-US-SVL-1,Mi8,1303513085000,1,5,GPS_L1,1303513084925127858,-4919322.422,-25914933.246999998,-2252640.865,275.286,-306.904,3158.6659999999997,-12052.35,-0.001,22580670.126999997,6.895,0.0,6.68,4.718999999999999,22580674.580266945,G5,1303513086000
671,1,2021-04-26-US-SVL-1,Mi8,1303513085000,1,25,GPS_L1,1303513084930867310,-15025758.54,-7260370.51,20459356.943,-162.666,-2647.7690000000002,-1018.966,37815.801,0.002,20860025.705,4.797,0.0,4.309,2.991,20860010.657272942,G25,1303513086000
672,2,2021-04-26-US-SVL-1,Mi8,1303513085000,1,29,GPS_L1,1303513084923669524,-21850929.415999997,1501765.1369999999,15006835.320999999,1557.1070000000002,-1112.645,2366.521,-101008.39199999999,-0.002,23017867.661999997,4.497,0.0,6.809,5.1610000000000005,23017837.59803402,G29,1303513086000
673,3,2021-04-26-US-SVL-1,Mi8,1303513085000,1,31,GPS_L1,1303513084916572348,-9699305.256000001,12124694.138,21504133.096,-2457.021,-1229.028,-368.17699999999996,-34150.715,-0.001,25145547.5,11.092,0.0,9.311,21.778000000000002,25145511.671757177,G31,1303513086000
674,4,2021-04-26-US-SVL-1,Mi8,1303513085000,1,2,GPS_L1,1303513084928268853,-1155184.242,-16408133.679000001,21501506.562,2436.9629999999997,848.6610000000001,808.1210000000001,-179631.572,0.001,21639023.516,3.897,0.0,4.132,2.912,21639028.579974618,G2,1303513086000
675,5,2021-04-26-US-SVL-1,Mi8,1303513085000,1,6,GPS_L1,1303513084921592103,11857788.935999999,-10268237.415,21505146.487,2437.427,1181.694,-776.084,3126.2540000000004,0.001,23640662.81,13.190999999999999,0.0,6.916,6.749,23640669.050689097,G6,1303513086000
676,6,2021-04-26-US-SVL-1,Mi8,1303513085000,1,12,GPS_L1,1303513084933113269,-9962711.341,-20103862.716,14074586.624000002,146.625,-1825.539,-2445.132,-9939.588,-0.002,20186704.136,4.797,0.0,3.7680000000000002,2.506,20186702.963955976,G12,1303513086000
677,7,2021-04-26-US-SVL-1,Mi8,1303513085000,1,24,GPS_L1,1303513084918312032,-18980582.325999998,-15670174.608,-10722694.829,1329.453,209.293,-2682.4320000000002,11470.503999999999,0.01,24624003.356999997,10.793,0.0,10.564,10.51,24623979.14150116,G24,1303513086000
678,0,2021-04-26-US-SVL-1,Mi8,1303513086000,1,5,GPS_L1,1303513085925129819,-4919047.118,-25915239.961999997,-2249482.168,275.32099999999997,-306.525,3158.715,-12052.35,-0.001,22580082.234,4.797,0.0,6.678999999999999,4.718,22580086.689266942,G5,1303513087000
679,1,2021-04-26-US-SVL-1,Mi8,1303513086000,1,25,GPS_L1,1303513085930868449,-15025921.277999999,-7263018.21,20458337.754,-162.80700000000002,-2647.6259999999997,-1019.409,37815.802,0.002,20859684.241,5.996,0.0,4.309,2.991,20859669.194272943,G25,1303513087000
680,2,2021-04-26-US-SVL-1,Mi8,1303513086000,1,29,GPS_L1,1303513085923670971,-21849372.214,1500652.366,15009201.685999999,1557.2939999999999,-1112.896,2366.201,-101008.394,-0.002,23017433.862,5.996,0.0,6.808,5.16,23017403.79803402,G29,1303513087000
681,3,2021-04-26-US-SVL-1,Mi8,1303513086000,1,31,GPS_L1,1303513085916573634,-9701762.291000001,12123465.191,21503764.689,-2457.044,-1228.864,-368.63599999999997,-34150.715,-0.001,25145161.966999996,10.493,0.0,9.311,21.766,25145126.15075718,G31,1303513087000
682,4,2021-04-26-US-SVL-1,Mi8,1303513086000,1,2,GPS_L1,1303513085928267653,-1152747.211,-16407285.076,21502314.465,2437.104,848.548,807.689,-179631.57100000003,0.001,21639383.266999997,5.996,0.0,4.133,2.9130000000000003,21639388.329974618,G2,1303513087000
683,5,2021-04-26-US-SVL-1,Mi8,1303513086000,1,6,GPS_L1,1303513085921590009,11860226.35,-10267055.82,21504370.176999997,2437.4120000000003,1181.501,-776.539,3126.255,0.001,23641290.575,11.092,0.0,6.917000000000001,6.751,23641296.813689094,G6,1303513087000
684,6,2021-04-26-US-SVL-1,Mi8,1303513086000,1,12,GPS_L1,1303513085933112823,-9962564.77,-20105688.102,14072141.340999998,146.519,-1825.236,-2445.4339999999997,-9939.59,-0.002,20186837.843,4.197,0.0,3.7680000000000002,2.506,20186836.668955978,G12,1303513087000
685,7,2021-04-26-US-SVL-1,Mi8,1303513086000,1,24,GPS_L1,1303513085918309996,-18979252.716,-15669965.293,-10725377.145,1329.774,209.338,-2682.211,11470.514,0.01,24624613.735,9.593,0.0,10.565999999999999,10.515,24624589.522501163,G24,1303513087000
686,0,2021-04-26-US-SVL-1,Mi8,1303513087000,1,5,GPS_L1,1303513086925131768,-4918771.78,-25915546.298,-2246323.424,275.356,-306.14599999999996,3158.763,-12052.351,-0.001,22579497.939,5.996,0.0,6.678,4.717,22579502.395266946,G5,1303513088000
687,1,2021-04-26-US-SVL-1,Mi8,1303513087000,1,25,GPS_L1,1303513086930869572,-15026084.156,-7265665.767000001,20457318.121,-162.94799999999998,-2647.4840000000004,-1019.852,37815.804,0.002,20859347.574,7.495,0.0,4.308,2.991,20859332.530272946,G25,1303513088000
688,2,2021-04-26-US-SVL-1,Mi8,1303513087000,1,29,GPS_L1,1303513086923672407,-21847814.824,1499539.343,15011567.73,1557.481,-1113.147,2365.881,-101008.396,-0.002,23017003.36,6.895,0.0,6.808,5.159,23016973.29503402,G29,1303513088000
689,3,2021-04-26-US-SVL-1,Mi8,1303513087000,1,31,GPS_L1,1303513086916574939,-9704219.35,12122236.408,21503395.823000003,-2457.0679999999998,-1228.7,-369.095,-34150.716,-0.001,25144770.737,5.996,0.0,9.311,21.754,25144734.93175718,G31,1303513088000
690,4,2021-04-26-US-SVL-1,Mi8,1303513087000,1,2,GPS_L1,1303513086928266464,-1150310.04,-16406436.585,21503121.936,2437.244,848.435,807.257,-179631.57,0.001,21639739.72,8.394,0.0,4.133,2.9130000000000003,21639744.78397462,G2,1303513088000
691,5,2021-04-26-US-SVL-1,Mi8,1303513087000,1,6,GPS_L1,1303513086921587981,11862663.749000002,-10265874.419,21503593.411999997,2437.396,1181.307,-776.993,3126.256,0.001,23641898.554,10.793,0.0,6.917000000000001,6.752999999999999,23641904.7916891,G6,1303513088000
692,6,2021-04-26-US-SVL-1,Mi8,1303513087000,1,12,GPS_L1,1303513086933112362,-9962418.304,-20107513.185,14069695.756,146.414,-1824.933,-2445.736,-9939.591,-0.002,20186976.047000002,3.897,0.0,3.7680000000000002,2.506,20186974.871955976,G12,1303513088000
693,7,2021-04-26-US-SVL-1,Mi8,1303513087000,1,24,GPS_L1,1303513086918307945,-18977922.785,-15669755.933,-10728059.241,1330.094,209.38400000000001,-2681.99,11470.523000000001,0.01,24625228.609,7.495,0.0,10.567,10.519,24625204.40050116,G24,1303513088000
694,0,2021-04-26-US-SVL-1,Mi8,1303513088000,1,5,GPS_L1,1303513087925133720,-4918496.406,-25915852.255999997,-2243164.63,275.39099999999996,-305.768,3158.8109999999997,-12052.351999999999,-0.001,22578912.744000003,7.795,0.0,6.6770000000000005,4.716,22578917.201266944,G5,1303513089000
695,1,2021-04-26-US-SVL-1,Mi8,1303513088000,1,19,GPS_L1,1303513087915980904,19163217.871,-16521728.631,7605056.651000001,984.83,-298.416,-3027.3190000000004,-2308.424,0.001,25322857.95,12.890999999999998,0.0,9.902999999999999,37.036,25322841.41082488,G19,1303513089000
696,2,2021-04-26-US-SVL-1,Mi8,1303513088000,1,25,GPS_L1,1303513087930870704,-15026247.174,-7268313.182,20456298.045,-163.088,-2647.341,-1020.296,37815.805,0.002,20859008.209000003,12.591,0.0,4.308,2.99,20858993.16727294,G25,1303513089000
697,3,2021-04-26-US-SVL-1,Mi8,1303513088000,1,29,GPS_L1,1303513087923673859,-21846257.248000003,1498426.0690000001,15013933.455,1557.6670000000001,-1113.3980000000001,2365.562,-101008.398,-0.002,23016568.061,8.394,0.0,6.807,5.1579999999999995,23016537.996034026,G29,1303513089000
698,4,2021-04-26-US-SVL-1,Mi8,1303513088000,1,31,GPS_L1,1303513087916576212,-9706676.434,12121007.787999999,21503026.496999998,-2457.091,-1228.536,-369.555,-34150.717000000004,-0.001,25144389.101999998,5.096,0.0,9.31,21.743000000000002,25144353.307757176,G31,1303513089000
699,5,2021-04-26-US-SVL-1,Mi8,1303513088000,1,2,GPS_L1,1303513087928265272,-1147872.728,-16405588.207999999,21503928.976,2437.385,848.322,806.825,-179631.57,0.001,21640097.073000003,10.193,0.0,4.133,2.9130000000000003,21640102.13697462,G2,1303513089000
700,6,2021-04-26-US-SVL-1,Mi8,1303513088000,1,6,GPS_L1,1303513087921585934,11865101.133,-10264693.21,21502816.193000004,2437.381,1181.114,-777.448,3126.257,0.001,23642512.229000002,5.396,0.0,6.917999999999999,6.755,23642518.4646891,G6,1303513089000
701,7,2021-04-26-US-SVL-1,Mi8,1303513088000,1,12,GPS_L1,1303513087933111903,-9962271.943,-20109337.965,14067249.87,146.308,-1824.63,-2446.038,-9939.593,-0.002,20187113.652,4.197,0.0,3.7680000000000002,2.506,20187112.474955976,G12,1303513089000
702,8,2021-04-26-US-SVL-1,Mi8,1303513088000,1,24,GPS_L1,1303513087918305873,-18976592.533,-15669546.527,-10730741.115,1330.415,209.429,-2681.7690000000002,11470.533000000001,0.01,24625849.779,7.195,0.0,10.569,10.524000000000001,24625825.573501162,G24,1303513089000
703,0,2021-04-26-US-SVL-1,Mi8,1303513089000,1,5,GPS_L1,1303513088925135681,-4918220.9969999995,-25916157.835,-2240005.789,275.426,-305.389,3158.8590000000004,-12052.351999999999,-0.001,22578324.851,11.692,0.0,6.676,4.716,22578329.30926694,G5,1303513090000
704,1,2021-04-26-US-SVL-1,Mi8,1303513089000,1,19,GPS_L1,1303513088915978917,19164202.520999998,-16522026.983,7602029.256,984.4739999999999,-298.29,-3027.4829999999997,-2308.423,0.001,25323453.638,6.895,0.0,9.902999999999999,37.074,25323437.061824884,G19,1303513090000
705,2,2021-04-26-US-SVL-1,Mi8,1303513089000,1,25,GPS_L1,1303513088930871848,-15026410.334,-7270960.455,20455277.527,-163.22899999999998,-2647.199,-1020.7389999999999,37815.807,0.002,20858665.247,8.394,0.0,4.308,2.99,20858650.207272947,G25,1303513090000
706,3,2021-04-26-US-SVL-1,Mi8,1303513089000,1,29,GPS_L1,1303513088923675296,-21844699.485,1497312.544,15016298.861,1557.854,-1113.649,2365.242,-101008.4,-0.002,23016137.26,7.195,0.0,6.806,5.157,23016107.19503402,G29,1303513090000
707,4,2021-04-26-US-SVL-1,Mi8,1303513089000,1,31,GPS_L1,1303513088916577478,-9709133.54,12119779.332,21502656.711999997,-2457.115,-1228.372,-370.014,-34150.718,-0.001,25144009.564,4.797,0.0,9.31,21.730999999999998,25143973.78075718,G31,1303513090000
708,5,2021-04-26-US-SVL-1,Mi8,1303513089000,1,2,GPS_L1,1303513088928264070,-1145435.275,-16404739.944,21504735.583,2437.526,848.209,806.393,-179631.569,0.001,21640457.423,12.591,0.0,4.133,2.9130000000000003,21640462.487974618,G2,1303513090000
709,6,2021-04-26-US-SVL-1,Mi8,1303513089000,1,6,GPS_L1,1303513088921583881,11867538.500999998,-10263512.195,21502038.52,2437.366,1180.921,-777.9019999999999,3126.259,0.001,23643127.703,5.096,0.0,6.917999999999999,6.757000000000001,23643133.938689094,G6,1303513090000
